ExperimentName,Subject,Session,Clock.Information,Display.RefreshRate,Group,PreTaskInstruc.DurationError,PreTaskInstruc.OnsetDelay,PreTaskInstruc.OnsetTime,RandomSeed,Ready1.OnsetTime,Ready1.RTTime,Ready2.OnsetTime,Ready2.RT,SessionDate,SessionTime,SessionTimeUtc,Block,AwareFaces.DurationError[Block],AwareFaces.OnsetDelay[Block],AwareFaces.OnsetTime[Block],BottomFace[Block],bottommask[Block],BottomProbe[Block],EmoPosition[Block],ExperBlockList,ExperBlockList.Cycle,ExperBlockList.Sample,Face[Block],PracTrialList,PracTrialList.Cycle,PracTrialList.Sample,Probe[Block],ProbePosition[Block],Procedure[Block],Running[Block],StimDuration[Block],Target.ACC[Block],Target.CRESP[Block],Target.DurationError[Block],Target.OnsetDelay[Block],Target.OnsetTime[Block],Target.RESP[Block],Target.RT[Block],Target.RTTime[Block],TopFace[Block],topmask[Block],TopProbe[Block],TrialType[Block],Valence[Block],Trial,AwareFaces.DurationError[Trial],AwareFaces.OnsetDelay[Trial],AwareFaces.OnsetTime[Trial],BottomFace[Trial],bottommask[Trial],BottomProbe[Trial],EmoPosition[Trial],Face[Trial],Probe[Trial],ProbePosition[Trial],Procedure[Trial],Running[Trial],StimDuration[Trial],Target.ACC[Trial],Target.CRESP[Trial],Target.DurationError[Trial],Target.OnsetDelay[Trial],Target.OnsetTime[Trial],Target.RESP[Trial],Target.RT[Trial],Target.RTTime[Trial],TopFace[Trial],topmask[Trial],TopProbe[Trial],TrialList,TrialList.Cycle,TrialList.Sample,TrialType[Trial],Valence[Trial]
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,58,0,16,350896,FN.bmp,,F,top,F,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,351412,2,1007,352419,FH.bmp,,,67,1,58,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,59,0,16,353959,PN.bmp,,,,P,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,354475,2,657,355132,PN.bmp,,F,46,1,59,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,60,0,16,356673,DN.bmp,,E,,D,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,357189,1,743,357932,DN.bmp,,,95,1,60,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,61,0,17,359470,HN.bmp,,,,H,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,359986,1,665,360651,HN.bmp,,E,57,1,61,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,62,0,16,362200,HN.bmp,,,top,H,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,362716,1,775,363491,HH.bmp,,E,49,1,62,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,63,0,16,365030,MD.bmp,,,bottom,M,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,365546,1,649,366195,MN.bmp,,E,2,1,63,critical,disgustneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,64,0,16,367743,NN.bmp,,E,top,N,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,368259,1,768,369027,ND.bmp,,,17,1,64,critical,disgustneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,65,0,16,370573,NN.bmp,,,top,N,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,371089,2,666,371755,ND.bmp,,F,15,1,65,critical,disgustneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,66,0,16,373303,DN.bmp,,,,D,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,373819,1,536,374355,DN.bmp,,E,93,1,66,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,67,0,16,375900,FH.bmp,,F,bottom,F,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,376416,2,1195,377611,FN.bmp,,,68,1,67,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,68,0,16,379146,PN.bmp,,E,top,P,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,379662,2,885,380547,PD.bmp,,,41,1,68,critical,disgustneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,69,0,16,382093,DH.bmp,,,bottom,D,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,382609,1,658,383267,DN.bmp,,E,86,1,69,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,70,0,16,384806,FN.bmp,,,top,F,E,top,AwareTrialProc,TrialList,500,0,,-999999,17,385323,1,904,386227,FH.bmp,,E,61,1,70,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,71,0,16,387770,DH.bmp,,,bottom,D,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,388286,2,709,388995,DN.bmp,,F,88,1,71,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,72,0,16,390533,MN.bmp,,E,,M,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,391049,2,786,391835,MN.bmp,,,11,1,72,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,73,0,16,393380,FH.bmp,,,bottom,F,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,393896,2,755,394651,FN.bmp,,F,64,1,73,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,74,0,16,396193,NN.bmp,,E,,N,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,396709,1,734,397443,NN.bmp,,,23,1,74,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,75,0,16,398990,BN.bmp,,,,B,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,399506,2,569,400075,BN.bmp,,F,82,1,75,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,76,0,16,401620,FN.bmp,,E,,F,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,402136,1,1091,403227,FN.bmp,,,71,1,76,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,77,0,16,404766,HH.bmp,,E,bottom,H,E,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,405282,1,1617,406899,HN.bmp,,,54,1,77,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,78,0,16,408445,FN.bmp,,,top,F,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,408961,2,649,409610,FH.bmp,,F,63,1,78,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,79,0,16,411159,FN.bmp,,,,F,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,411675,1,1015,412690,FN.bmp,,E,69,1,79,filler,neuneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,80,0,16,414239,PN.bmp,,,top,P,F,top,AwareTrialProc,TrialList,500,0,,-999999,16,414755,2,607,415362,PD.bmp,,F,39,1,80,critical,disgustneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,81,0,16,416902,ON.bmp,,F,top,O,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,417418,2,2200,419618,OD.bmp,,,31,1,81,critical,disgustneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,82,0,16,421164,HN.bmp,,F,top,H,F,bottom,AwareTrialProc,TrialList,500,0,,-999999,16,421680,2,618,422298,HH.bmp,,,55,1,82,critical,happyneu
DP_Faces_B_new_2,502,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2394030000</Frequency><Timestamp dt:dt=""r8"">2.03183139572423E+16</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2013-05-28T23:46:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",60.071,1,-999999,7,178898,957805879,119501,121004,180230,1781,5/28/13,16:46:46,,13,,,,,,,,1,1,1,,,,,,,BlockProc,ExperBlockList,,,,,,,,,,,,,,,83,0,16,423844,BN.bmp,,,top,B,E,top,AwareTrialProc,TrialList,500,0,,-999999,16,424360,1,514,424874,BH.bmp,,E,73,1,83,critical,happyneu
